yearDraft,numberPickOverall,numberRound,numberRoundPick,namePlayer,slugTeam,nameOrganizationFrom,typeOrganizationFrom,idPlayer,idTeam,nameTeam,slugOrganizationTypeFrom
1978,107,5,19,Andre Wakefield,PHX,Loyola-Chicago,College/University,78431,1610612756,Phoenix Suns,COL
1978,108,5,20,Eugene Parker,SAN,Purdue,College/University,82244,1610612759,San Antonio Spurs,COL
1978,109,5,21,Mark Haymore,PHL,Massachusetts,College/University,82214,1610612755,Philadelphia 76ers,COL
1978,110,5,22,Clay Johnson,POR,Missouri,College/University,77135,1610612757,Portland Trail Blazers,COL
1978,111,6,1,Golie Augustus,NJN,South Carolina,College/University,82258,1610612751,New Jersey Nets,COL
1978,112,6,2,Bob Miscevicious,SDC,Providence,College/University,82288,1610612746,San Diego Clippers,COL
1978,113,6,3,Eddie Joe Chavez,HOU,Santa Clara,College/University,82265,1610612745,Houston Rockets,COL
1978,114,6,4,Jim Krivacs,KCK,Texas,College/University,82210,1610612758,Kansas City Kings,COL
1978,115,6,5,Sherman Dillard,IND,James Madison,College/University,82254,1610612754,Indiana Pacers,COL
1978,116,6,6,Dave Winey,BOS,Minnesota,College/University,82184,1610612738,Boston Celtics,COL
1978,117,6,7,Audie Matthews,DET,Illinois,College/University,82202,1610612765,Detroit Pistons,COL
1978,118,6,8,John Douglas,NOJ,Kansas,College/University,76589,1610612762,New Orleans Jazz,COL
1978,119,6,9,John Shoemaker,CHI,Miami (OH),College/University,82238,1610612741,Chicago Bulls,COL
1978,120,6,10,Gerald Glover,ATL,Howard,College/University,82219,1610612737,Atlanta Hawks,COL
1978,121,6,11,Ed Warren,NYK,Briar Cliff,College/University,82191,1610612752,New York Knicks,COL
1978,122,6,12,Buzz Hartnett,GOS,San Diego,College/University,82193,1610612744,Golden State Warriors,COL
1978,123,6,13,Ron Bell,CLE,Virginia Tech,College/University,82294,1610612739,Cleveland Cavaliers,COL
1978,124,6,14,Dave Kyle,MIL,Cleveland State,College/University,82079,1610612749,Milwaukee Bucks,COL
1978,125,6,15,Archie Aldridge,WAS,Miami (OH),College/University,82225,1610612764,Washington Bullets,COL
1978,126,6,16,Kim Stewart,LAL,Washington,College/University,82207,1610612747,Los Angeles Lakers,COL
1978,127,6,17,Robert Heard,DEN,Columbus State,College/University,82250,1610612743,Denver Nuggets,COL
1978,128,6,18,Charles Thompson,PHX,Houston,College/University,82282,1610612756,Phoenix Suns,COL
1978,129,6,19,Harry Morgan,SAN,Indiana State,College/University,82242,1610612759,San Antonio Spurs,COL
1978,130,6,20,Osborne Lockhart,PHL,Minnesota,College/University,82216,1610612755,Philadelphia 76ers,COL
1978,131,6,21,Tim Evans,POR,Puget Sound,College/University,82303,1610612757,Portland Trail Blazers,COL
1978,132,7,1,Doug Jemison,NJN,San Francisco,College/University,82260,1610612751,New Jersey Nets,COL
1978,133,7,2,Stan Pietkiewicz,SDC,Auburn,College/University,77858,1610612746,San Diego Clippers,COL
1978,134,7,3,Stan Stewart,HOU,Loyola-Marymount,College/University,82268,1610612745,Houston Rockets,COL
1978,135,7,4,Ollie Matson,IND,Pepperdine,College/University,82256,1610612754,Indiana Pacers,COL
1978,136,7,5,Charles McMilliam,KCK,North Texas,College/University,82211,1610612758,Kansas City Kings,COL
1978,137,7,6,Steve Balkun,BOS,Fairfield,College/University,82178,1610612738,Boston Celtics,COL
1978,138,7,7,Herb Entzminger,DET,Johnson C. Smith,College/University,82200,1610612765,Detroit Pistons,COL
1978,139,7,8,Willie Howard,NOJ,New Mexico,College/University,82309,1610612762,New Orleans Jazz,COL
1978,140,7,9,Jarvis Reynolds,CHI,West Georgia,College/University,82237,1610612741,Chicago Bulls,COL
1978,141,7,10,Jim DeWeese,ATL,Gonzaga,College/University,82218,1610612737,Atlanta Hawks,COL
1978,142,7,11,Rick Bernard,GOS,St. Mary's (CA),College/University,82192,1610612744,Golden State Warriors,COL
1978,143,7,12,Tony Smith,CLE,Nevada-Las Vegas,College/University,82299,1610612739,Cleveland Cavaliers,COL
1978,144,7,13,Gary Pember,NYK,Nasson,College/University,82188,1610612752,New York Knicks,COL
1978,145,7,14,Ed Hopkins,WAS,Georgetown,College/University,82231,1610612764,Washington Bullets,COL
1978,146,7,15,Kim Anderson,MIL,Missouri,College/University,76041,1610612749,Milwaukee Bucks,COL
1978,147,7,16,Larry Paige,LAL,Colorado State,College/University,82205,1610612747,Los Angeles Lakers,COL
1978,148,7,17,Jack Gilloon,DEN,South Carolina,College/University,82248,1610612743,Denver Nuggets,COL
1978,149,7,18,Steve Malovic,PHX,San Diego State,College/University,77450,1610612756,Phoenix Suns,COL
1978,150,7,19,Hector Olivencia,SAN,Sacred Heart,College/University,82243,1610612759,San Antonio Spurs,COL
1978,151,7,20,Anthony Murray,PHL,Alabama,College/University,82217,1610612755,Philadelphia 76ers,COL
1978,152,7,21,Walter Reason,POR,Pacific,College/University,82304,1610612757,Portland Trail Blazers,COL
1978,153,8,1,Bruce Campbell,NJN,Providence,College/University,82259,1610612751,New Jersey Nets,COL
1978,154,8,2,Felton Young,SDC,Jacksonville,College/University,82292,1610612746,San Diego Clippers,COL
1978,155,8,3,Ron Hammye,KCK,Bowling Green,College/University,82209,1610612758,Kansas City Kings,COL
1978,156,8,4,Kim Fisher,BOS,Fairfield,College/University,82179,1610612738,Boston Celtics,COL
1978,157,8,5,Earl Evans,DET,Nevada-Las Vegas,College/University,76685,1610612765,Detroit Pistons,COL
1978,158,8,6,Carl Kilpatrick,NOJ,Louisiana-Monroe,College/University,77258,1610612762,New Orleans Jazz,COL
1978,159,8,7,John Cox,CHI,San Francisco,College/University,76463,1610612741,Chicago Bulls,COL
1978,160,8,8,Ed Murphy,ATL,Merrimack,College/University,82222,1610612737,Atlanta Hawks,COL
1978,161,8,9,Roland Martin,CLE,Missouri Southern State,College/University,82297,1610612739,Cleveland Cavaliers,COL
1978,162,8,10,Greg Sanders,NYK,St. Bonaventure,College/University,82189,1610612752,New York Knicks,COL
1978,163,8,11,Tony Searcy,GOS,Appalachian State,College/University,82198,1610612744,Golden State Warriors,COL
1978,164,8,12,Tom Zaligaris,MIL,North Carolina,College/University,82277,1610612749,Milwaukee Bucks,COL
1978,165,8,13,Nestor Cora,WAS,St. Francis Brooklyn,College/University,82229,1610612764,Washington Bullets,COL
1978,166,8,14,Larry Vaculik,DEN,Colorado,College/University,82253,1610612743,Denver Nuggets,COL
1978,167,8,15,George Fowler,PHX,Pacific,College/University,82279,1610612756,Phoenix Suns,COL
1978,168,8,16,Henry Taylor,SAN,Texas-Pan American,College/University,82245,1610612759,San Antonio Spurs,COL
1978,169,8,17,Alan Cunningham,PHL,Colorado State,College/University,82213,1610612755,Philadelphia 76ers,COL
1978,170,8,18,Mark Wickman,POR,Linfield,College/University,82305,1610612757,Portland Trail Blazers,COL
1978,171,9,1,Frank Sowinski,NJN,Princeton,College/University,82263,1610612751,New Jersey Nets,COL
1978,172,9,2,Bobby White,SDC,Centenary (LA),College/University,82291,1610612746,San Diego Clippers,COL
1978,173,9,3,Les Anderson,BOS,George Washington,College/University,82177,1610612738,Boston Celtics,COL
1978,174,9,4,Ulice Payne,DET,Marquette,College/University,82203,1610612765,Detroit Pistons,COL
1978,175,9,5,Chad Nelson,NOJ,Drake,College/University,82310,1610612762,New Orleans Jazz,COL
1978,176,9,6,Joe Ponsetto,CHI,DePaul,College/University,82236,1610612741,Chicago Bulls,COL
1978,177,9,7,Maurice Robinson,ATL,West Virginia,College/University,82224,1610612737,Atlanta Hawks,COL
1978,178,9,8,Danny Fields,NYK,North Carolina-Wilmington,College/University,82185,1610612752,New York Knicks,COL
1978,179,9,9,Bobby Humbles,GOS,Bradley,College/University,82194,1610612744,Golden State Warriors,COL
1978,180,9,10,Steve Bayless,CLE,Central State (OH),College/University,82293,1610612739,Cleveland Cavaliers,COL
1978,181,9,11,Tim Claxton,WAS,Temple,College/University,82227,1610612764,Washington Bullets,COL
1978,182,9,12,Gary Rosenberger,MIL,Marquette,College/University,82276,1610612749,Milwaukee Bucks,COL
1978,183,9,13,Tom Schneeburger,DEN,Air Force,College/University,82251,1610612743,Denver Nuggets,COL
1978,184,9,14,Nate Stokes,PHX,Grand Canyon,College/University,82281,1610612756,Phoenix Suns,COL
1978,185,9,15,Rick Taylor,SAN,Arizona State,College/University,82246,1610612759,San Antonio Spurs,COL
1978,186,9,16,Paul Cozens,POR,Holy Cross,College/University,82301,1610612757,Portland Trail Blazers,COL
1978,187,10,1,Michael Vicens,NJN,Holy Cross,College/University,82264,1610612751,New Jersey Nets,COL
1978,188,10,2,Walter Harrigan,BOS,Brandeis,College/University,82180,1610612738,Boston Celtics,COL
1978,189,10,3,Dave Grauzer,DET,Central Michigan,College/University,82201,1610612765,Detroit Pistons,COL
1978,190,10,4,Rickey Williams,NOJ,Long Beach State,College/University,78563,1610612762,New Orleans Jazz,COL
1978,191,10,5,Mark Tucker,CHI,Oklahoma,College/University,82239,1610612741,Chicago Bulls,COL
1978,192,10,6,Marshall Lester,ATL,Florida Southern,College/University,82221,1610612737,Atlanta Hawks,COL
1978,193,10,7,Mike Muff,GOS,Murray State,College/University,82196,1610612744,Golden State Warriors,COL
1978,194,10,8,Gary Winston,CLE,Army,College/University,82300,1610612739,Cleveland Cavaliers,COL
1978,195,10,9,Ernest Simons,NYK,Pace,College/University,82190,1610612752,New York Knicks,COL
1978,196,10,10,Tom Anderson,MIL,Wisconsin-Green Bay,College/University,82274,1610612749,Milwaukee Bucks,COL
1978,197,10,11,Steve Connor,WAS,Boise State,College/University,82228,1610612764,Washington Bullets,COL
1978,198,10,12,Phil Taylor,DEN,Arizona,College/University,82252,1610612743,Denver Nuggets,COL
1978,199,10,13,Lewis Cohen,PHX,Cal Poly,College/University,82278,1610612756,Phoenix Suns,COL
1978,200,10,14,Larry Brewster,SAN,Florida,College/University,82241,1610612759,San Antonio Spurs,COL
1978,201,10,15,Dennis James,PHL,Widener,College/University,82215,1610612755,Philadelphia 76ers,COL
1978,202,10,16,Tim Workington,POR,Biola,College/University,82306,1610612757,Portland Trail Blazers,COL
1977,1,1,1,Kent Benson,MIL,Indiana,College/University,76154,1610612749,Milwaukee Bucks,COL
1977,2,1,2,Otis Birdsong,KCK,Houston,College/University,76170,1610612758,Kansas City Kings,COL
1977,3,1,3,Marques Johnson,MIL,California-Los Angeles,College/University,77160,1610612749,Milwaukee Bucks,COL
1977,4,1,4,Greg Ballard,WAS,Oregon,College/University,76091,1610612764,Washington Bullets,COL
1977,5,1,5,Walter Davis,PHX,North Carolina,College/University,1453,1610612756,Phoenix Suns,COL
1977,6,1,6,Kenny Carr,LAL,North Carolina State,College/University,76350,1610612747,Los Angeles Lakers,COL
1977,7,1,7,Bernard King,NJN,Tennessee,College/University,77264,1610612751,New Jersey Nets,COL
1977,8,1,8,Jack Sikma,SEA,Illinois Wesleyan,College/University,78149,1610612760,Seattle SuperSonics,COL
1977,9,1,9,Tom LaGarde,DEN,North Carolina,College/University,77328,1610612743,Denver Nuggets,COL
1977,10,1,10,Ray Williams,NYK,Minnesota,College/University,78571,1610612752,New York Knicks,COL
1977,11,1,11,Ernie Grunfeld,MIL,Tennessee,College/University,76899,1610612749,Milwaukee Bucks,COL
1977,12,1,12,Cedric Maxwell,BOS,North Carolina-Charlotte,College/University,77487,1610612738,Boston Celtics,COL
1977,13,1,13,Tate Armstrong,CHI,Duke,College/University,76059,1610612741,Chicago Bulls,COL
1977,14,1,14,Tree Rollins,ATL,Clemson,College/University,78014,1610612737,Atlanta Hawks,COL
1977,15,1,15,Brad Davis,LAL,Maryland,College/University,76516,1610612747,Los Angeles Lakers,COL
1977,16,1,16,Rickey Green,GOS,Michigan,College/University,76874,1610612744,Golden State Warriors,COL
1977,17,1,17,Bo Ellis,WAS,Marquette,College/University,76664,1610612764,Washington Bullets,COL
1977,18,1,18,Wesley Cox,GOS,Louisville,College/University,76465,1610612744,Golden State Warriors,COL
1977,19,1,19,Rich Laurel,POR,Hofstra,College/University,77344,1610612757,Portland Trail Blazers,COL
1977,20,1,20,Glenn Mosley,PHL,Seton Hall,College/University,77653,1610612755,Philadelphia 76ers,COL
1977,21,1,21,Anthony Roberts,DEN,Oral Roberts,College/University,77975,1610612743,Denver Nuggets,COL
1977,22,1,22,Norm Nixon,LAL,Duquesne,College/University,77721,1610612747,Los Angeles Lakers,COL
1977,23,2,1,Mike Glenn,CHI,Southern Illinois,College/University,76822,1610612741,Chicago Bulls,COL
1977,24,2,2,Larry Johnson,BUF,Kentucky,College/University,77156,1610612746,Buffalo Braves,COL
1977,25,2,3,Wilson Washington,PHL,Old Dominion,College/University,78471,1610612755,Philadelphia 76ers,COL
1977,26,2,4,Glen Gondrezick,NYK,Nevada-Las Vegas,College/University,76830,1610612752,New York Knicks,COL
1977,27,2,5,Glenn Williams,MIL,St. John's (NY),College/University,82151,1610612749,Milwaukee Bucks,COL
1977,28,2,6,Kim Anderson,POR,Missouri,College/University,76041,1610612757,Portland Trail Blazers,COL
1977,29,2,7,Alonzo Bradley,IND,Texas Southern,College/University,76229,1610612754,Indiana Pacers,COL
1977,30,2,8,Steve Sheppard,CHI,Maryland,College/University,78135,1610612741,Chicago Bulls,COL
1977,31,2,9,Eddie Owens,KCK,Nevada-Las Vegas,College/University,77782,1610612758,Kansas City Kings,COL
1977,32,2,10,Toby Knight,NYK,Notre Dame,College/University,77289,1610612752,New York Knicks,COL
1977,33,2,11,Eddie Jordan,CLE,Rutgers,College/University,77205,1610612739,Cleveland Cavaliers,COL
1977,34,2,12,Larry Moffett,HOU,Nevada-Las Vegas,College/University,77621,1610612745,Houston Rockets,COL
1977,35,2,13,Mark Landsberger,CHI,Arizona State,College/University,77334,1610612741,Chicago Bulls,COL
1977,36,2,14,Ben Poquette,DET,Central Michigan,College/University,77873,1610612765,Detroit Pistons,COL
1977,37,2,15,Jeff Wilkins,SAN,Illinois State,College/University,78537,1610612759,San Antonio Spurs,COL
1977,38,2,16,Ricky Love,GOS,Alabama-Huntsville,College/University,82087,1610612744,Golden State Warriors,COL
1977,39,2,17,Phil Walker,WAS,Millersville,College/University,78441,1610612764,Washington Bullets,COL
1977,40,2,18,Robert Reid,HOU,St. Mary's (TX),College/University,77936,1610612745,Houston Rockets,COL
1977,41,2,19,T.R. Dunn,POR,Alabama,College/University,76618,1610612757,Portland Trail Blazers,COL
1977,42,2,20,Bob Elliott,PHL,Arizona,College/University,76656,1610612755,Philadelphia 76ers,COL
1977,43,2,21,Herm Harris,PHL,Arizona,College/University,82107,1610612755,Philadelphia 76ers,COL
1977,44,2,22,Essie Hollis,NOJ,St. Bonaventure,College/University,77044,1610612762,New Orleans Jazz,COL
1977,45,3,1,Bill Paterno,KCK,Notre Dame,College/University,82102,1610612758,Kansas City Kings,COL
1977,46,3,2,James Edwards,LAL,Washington,College/University,229,1610612747,Los Angeles Lakers,COL
1977,47,3,3,Gary Yoder,MIL,Cincinnati,College/University,82152,1610612749,Milwaukee Bucks,COL
1977,48,3,4,Sammy Smith,ATL,Nevada-Las Vegas,College/University,78205,1610612737,Atlanta Hawks,COL
1977,49,3,5,Eddie Johnson,ATL,Auburn,College/University,77144,1610612737,Atlanta Hawks,COL
1977,50,3,6,Tony Hanson,NOJ,Connecticut,College/University,82174,1610612762,New Orleans Jazz,COL
1977,51,3,7,Stan Mayhew,IND,Weber State,College/University,82136,1610612754,Indiana Pacers,COL
1977,52,3,8,Joey Hassett,SEA,Providence,College/University,76966,1610612760,Seattle SuperSonics,COL
1977,53,3,9,John Kuester,KCK,North Carolina,College/University,77320,1610612758,Kansas City Kings,COL
1977,54,3,10,Lloyd McMillian,NYK,Long Beach State,College/University,82083,1610612752,New York Knicks,COL
1977,55,3,11,Steve Grote,CLE,Michigan,College/University,82162,1610612739,Cleveland Cavaliers,COL
1977,56,3,12,Skip Brown,BOS,Wake Forest,College/University,82076,1610612738,Boston Celtics,COL
1977,57,3,13,Steve Puidokas,WAS,Washington State,College/University,82117,1610612764,Washington Bullets,COL
1977,58,3,14,John Irving,DET,Hofstra,College/University,82044,1610612765,Detroit Pistons,COL
1977,59,3,15,Dan Henderson,SAN,Arkansas State,College/University,82128,1610612759,San Antonio Spurs,COL
1977,60,3,16,Marlon Redmond,GOS,San Francisco,College/University,77926,1610612744,Golden State Warriors,COL
1977,61,3,17,Jerry Schellenberg,WAS,Wake Forest,College/University,82119,1610612764,Washington Bullets,COL
1977,62,3,18,Phil Bond,HOU,Louisville,College/University,76198,1610612745,Houston Rockets,COL
1977,63,3,19,Ricky Brown,POR,Alabama,College/University,82166,1610612757,Portland Trail Blazers,COL
1977,64,3,20,Arnold Dugger,PHL,Oral Roberts,College/University,82104,1610612755,Philadelphia 76ers,COL
1977,65,3,21,Robert Smith,DEN,Nevada-Las Vegas,College/University,78204,1610612743,Denver Nuggets,COL
1977,66,3,22,Mike Bratz,PHX,Stanford,College/University,76242,1610612756,Phoenix Suns,COL
1977,67,4,1,Bob Elmore,NJN,Wichita State,College/University,82140,1610612751,New Jersey Nets,COL
1977,68,4,2,Melvin Watkins,BUF,North Carolina-Charlotte,College/University,82159,1610612746,Buffalo Braves,COL
1977,69,4,3,Lewis Brown,MIL,Nevada-Las Vegas,College/University,76279,1610612749,Milwaukee Bucks,COL
1977,70,4,4,Dave Bormann,ATL,Gardner-Webb,College/University,82110,1610612737,Atlanta Hawks,COL
1977,71,4,5,Greg Griffin,PHX,Idaho State,College/University,76888,1610612756,Phoenix Suns,COL
1977,72,4,6,Dennis Boyd,NOJ,Detroit Mercy,College/University,76221,1610612762,New Orleans Jazz,COL
1977,73,4,7,George Pendleton,IND,Georgia State,College/University,82137,1610612754,Indiana Pacers,COL
1977,74,4,8,Jim Cooper,SEA,Alabama,College/University,82143,1610612760,Seattle SuperSonics,COL
1977,75,4,9,Larry Williams,KCK,Texas Southern,College/University,82103,1610612758,Kansas City Kings,COL
1977,76,4,10,Steve Hayes,NYK,Idaho State,College/University,76980,1610612752,New York Knicks,COL
1977,77,4,11,Melvin Jones,CLE,West Texas A&M,College/University,82163,1610612739,Cleveland Cavaliers,COL
1977,78,4,12,Jeff Cummings,BOS,Tulane,College/University,82077,1610612738,Boston Celtics,COL
1977,79,4,13,Mike McConalthy,CHI,Louisiana Tech,College/University,82123,1610612741,Chicago Bulls,COL
1977,80,4,14,Bruce King,DET,Iowa,College/University,82094,1610612765,Detroit Pistons,COL
1977,81,4,15,Matt Hicks,SAN,Northern Illinois,College/University,82129,1610612759,San Antonio Spurs,COL
1977,82,4,16,Roy Smith,GOS,Kentucky State,College/University,82090,1610612744,Golden State Warriors,COL
1977,83,4,17,David Reavis,WAS,Georgia,College/University,82118,1610612764,Washington Bullets,COL
1977,84,4,18,Rocky Smith,HOU,Oregon State,College/University,82141,1610612745,Houston Rockets,COL
1977,85,4,19,Greg White,POR,Southern California,College/University,82170,1610612757,Portland Trail Blazers,COL
1977,86,4,20,Jack Jones,PHL,Utah,College/University,82108,1610612755,Philadelphia 76ers,COL
1977,87,4,21,Leartha Scott,GOS,Wisconsin-Parkside,College/University,82089,1610612744,Golden State Warriors,COL
1977,88,4,22,Tony Robertson,LAL,West Virginia,College/University,77983,1610612747,Los Angeles Lakers,COL
1977,89,5,1,Gerald Cunningham,NJN,Kentucky State,College/University,82139,1610612751,New Jersey Nets,COL
1977,90,5,2,Mike Hanley,BUF,Niagara,College/University,82155,1610612746,Buffalo Braves,COL
1977,91,5,3,Ron Norwood,MIL,DePaul,College/University,81998,1610612749,Milwaukee Bucks,COL
1977,92,5,4,Bill Gordon,ATL,Tennessee-Chattanooga,College/University,82112,1610612737,Atlanta Hawks,COL
1977,93,5,5,Cecil Rellford,PHX,St. John's (NY),College/University,82154,1610612756,Phoenix Suns,COL
1977,94,5,6,Jim Grady,NOJ,Gonzaga,College/University,82173,1610612762,New Orleans Jazz,COL
1977,95,5,7,Marvin Jackson,IND,Prairie View A&M,College/University,82135,1610612754,Indiana Pacers,COL
1977,96,5,8,Dale Haberman,SEA,McKendree,College/University,82145,1610612760,Seattle SuperSonics,COL
1977,97,5,9,Bob Chapman,KCK,Michigan State,College/University,82099,1610612758,Kansas City Kings,COL
1977,98,5,10,Bill Terry,NYK,Monmouth,College/University,82085,1610612752,New York Knicks,COL
1977,99,5,11,Al Smith,CLE,Jackson State,College/University,82165,1610612739,Cleveland Cavaliers,COL
1977,100,5,12,Bill Langloh,BOS,Virginia,College/University,82080,1610612738,Boston Celtics,COL
1977,101,5,13,Nate Davis,CHI,South Carolina,College/University,82122,1610612741,Chicago Bulls,COL
1977,102,5,14,Jim Kennedy,DET,Missouri,College/University,82093,1610612765,Detroit Pistons,COL
1977,103,5,15,Scott Sims,SAN,Missouri,College/University,78161,1610612759,San Antonio Spurs,COL
1977,104,5,16,Ray Epps,GOS,Norfolk State,College/University,76678,1610612744,Golden State Warriors,COL
1977,105,5,17,Bruce Parkinson,WAS,Purdue,College/University,82061,1610612764,Washington Bullets,COL
1977,106,5,18,Ed Thompson,HOU,Idaho State,College/University,82142,1610612745,Houston Rockets,COL
1977,107,5,19,Donn Wilber,POR,La Salle,College/University,82171,1610612757,Portland Trail Blazers,COL
1977,108,5,20,Teko Wynder,PHL,Tulsa,College/University,82109,1610612755,Philadelphia 76ers,COL
1977,109,5,21,John Billups,DEN,Mississippi,College/University,82131,1610612743,Denver Nuggets,COL
1977,110,5,22,John Robinson,LAL,Michigan,College/University,82097,1610612747,Los Angeles Lakers,COL
1977,111,6,1,Mark Crow,NJN,Duke,College/University,76481,1610612751,New Jersey Nets,COL
1977,112,6,2,Curvan Lewis,BUF,Virginia Union,College/University,82157,1610612746,Buffalo Braves,COL
1977,113,6,3,Chuck Goodyear,MIL,Miami (OH),College/University,82149,1610612749,Milwaukee Bucks,COL
1977,114,6,4,Calvin Crews,ATL,Louisiana-Lafayette,College/University,82111,1610612737,Atlanta Hawks,COL
1977,115,6,5,Billy McKinney,PHX,Northwestern,College/University,77547,1610612756,Phoenix Suns,COL
1977,116,6,6,Wayne Golden,NOJ,Tennessee-Chattanooga,College/University,82172,1610612762,New Orleans Jazz,COL
1977,117,6,7,Tom Scheffler,IND,Purdue,College/University,78080,1610612754,Indiana Pacers,COL
1977,118,6,8,Bucky O'Brien,SEA,Seattle,College/University,82146,1610612760,Seattle SuperSonics,COL
1977,119,6,9,Bob Cooper,KCK,Providence,College/University,82100,1610612758,Kansas City Kings,COL
1977,120,6,10,Jerry Graycraft,NYK,Milligan,College/University,82082,1610612752,New York Knicks,COL
1977,121,6,11,Ron Cox,CLE,Eastern Washington,College/University,82160,1610612739,Cleveland Cavaliers,COL
1977,122,6,12,Roy Pace,BOS,Rutgers-Camden,College/University,82081,1610612738,Boston Celtics,COL
1977,123,6,13,Jay Chessman,CHI,Brigham Young,College/University,82121,1610612741,Chicago Bulls,COL
1977,124,6,14,Herb Nobles,DET,Kansas,College/University,82096,1610612765,Detroit Pistons,COL
1977,125,6,15,Bruce Buckley,SAN,North Carolina,College/University,82126,1610612759,San Antonio Spurs,COL
1977,126,6,16,Jack Phelan,GOS,Saint Francis (PA),College/University,82088,1610612744,Golden State Warriors,COL
1977,127,6,17,Ernie Wansley,WAS,Virginia Tech,College/University,82120,1610612764,Washington Bullets,COL
1977,128,6,18,Myron Jordan,POR,Pacific,College/University,82167,1610612757,Portland Trail Blazers,COL
1977,129,6,19,George Gibson,PHL,Winston-Salem State,College/University,82106,1610612755,Philadelphia 76ers,COL
1977,130,6,20,Jim Town,DEN,Massachusetts,College/University,82134,1610612743,Denver Nuggets,COL
1977,131,6,21,Grover Woolard,LAL,Murray State,College/University,82098,1610612747,Los Angeles Lakers,COL
1977,132,7,1,Scott Conant,NJN,Newberry,College/University,82138,1610612751,New Jersey Nets,COL
1977,133,7,2,Mike Jackson,BUF,Tennessee,College/University,82156,1610612746,Buffalo Braves,COL
1977,134,7,3,Ron Bostic,MIL,Detroit Mercy,College/University,82148,1610612749,Milwaukee Bucks,COL
1977,135,7,4,James Holliman,ATL,Arizona State,College/University,82113,1610612737,Atlanta Hawks,COL
1977,136,7,5,Alvin Scott,PHX,Oral Roberts,College/University,78095,1610612756,Phoenix Suns,COL
1977,137,7,6,Lusia Harris,NOJ,Delta State,College/University,82175,1610612762,New Orleans Jazz,COL
1977,138,7,7,Billy Reynolds,SEA,Northwestern State,College/University,82147,1610612760,Seattle SuperSonics,COL
1977,139,7,8,Bruce Jenner,KCK,Graceland (IA),College/University,82101,1610612758,Kansas City Kings,COL
1977,140,7,9,Tom Weadock,NYK,St. John's (NY),College/University,82086,1610612752,New York Knicks,COL
1977,141,7,10,Bob Riddle,CLE,Eastern Michigan,College/University,82164,1610612739,Cleveland Cavaliers,COL
1977,142,7,11,Dave Kyle,BOS,Cleveland State,College/University,82079,1610612738,Boston Celtics,COL
1977,143,7,12,Mike Smith,CHI,Evansville,College/University,82125,1610612741,Chicago Bulls,COL
1977,144,7,13,Robert Lewis,DET,Johnson C. Smith,College/University,82095,1610612765,Detroit Pistons,COL
1977,145,7,14,Richard Robinson,SAN,New Mexico State,College/University,82130,1610612759,San Antonio Spurs,COL
1977,146,7,15,Jerry Thurston,GOS,Mercer,College/University,82091,1610612744,Golden State Warriors,COL
1977,147,7,16,Calvin Brown,WAS,American,College/University,82115,1610612764,Washington Bullets,COL
1977,148,7,17,Don Smith,POR,Oregon State,College/University,82169,1610612757,Portland Trail Blazers,COL
1977,149,7,18,Dennin Forest,PHL,Nebraska-Omaha,College/University,82105,1610612755,Philadelphia 76ers,COL
1977,150,7,19,Willie High,DEN,Alabama State,College/University,82132,1610612743,Denver Nuggets,COL
1977,151,7,20,Lars Hansen,LAL,Washington,College/University,76941,1610612747,Los Angeles Lakers,COL
1977,152,8,1,Ralph Drollinger,NJN,California-Los Angeles,College/University,76604,1610612751,New Jersey Nets,COL
1977,153,8,2,Emery Sammons,BUF,Philadelphia University,College/University,82158,1610612746,Buffalo Braves,COL
1977,154,8,3,Larry Pikes,MIL,Milwaukee,College/University,82150,1610612749,Milwaukee Bucks,COL
1977,155,8,4,Vern Thompson,ATL,Brigham Young,College/University,82114,1610612737,Atlanta Hawks,COL
1977,156,8,5,Alvin Joseph,PHX,California-Riverside,College/University,82153,1610612756,Phoenix Suns,COL
1977,157,8,6,Dave Speicher,NOJ,Toledo,College/University,82176,1610612762,New Orleans Jazz,COL
1977,158,8,8,Jeff Frey,SEA,Evansville,College/University,82144,1610612760,Seattle SuperSonics,COL
1977,159,8,10,Ken Slappy,NYK,St. Peter's,College/University,82084,1610612752,New York Knicks,COL
1977,160,8,11,Tom Cutter,CLE,Western Michigan,College/University,82161,1610612739,Cleveland Cavaliers,COL
1977,161,8,12,Tom Harris,BOS,Bowling Green,College/University,82078,1610612738,Boston Celtics,COL
1977,162,8,13,Rich Rhodes,CHI,Eastern Illinois,College/University,82124,1610612741,Chicago Bulls,COL
1977,163,8,14,Tim Appleton,DET,Kenyon,College/University,82092,1610612765,Detroit Pistons,COL
1977,164,8,15,Jerome Gladney,SAN,Arizona,College/University,82127,1610612759,San Antonio Spurs,COL
1977,165,8,16,Eric Marsh,GOS,Manhattan,College/University,77465,1610612744,Golden State Warriors,COL
1977,166,8,17,Pat McKinley,WAS,Towson,College/University,82116,1610612764,Washington Bullets,COL
1977,167,8,19,Harold Rhodes,POR,Washington,College/University,82168,1610612757,Portland Trail Blazers,COL
1977,168,8,20,John Olive,PHL,Villanova,College/University,77760,1610612755,Philadelphia 76ers,COL
1977,169,8,21,Len Saunders,DEN,Florida,College/University,82133,1610612743,Denver Nuggets,COL
1977,170,8,22,Art Allen,LAL,Pepperdine,College/University,81927,1610612747,Los Angeles Lakers,COL
1976,1,1,1,John Lucas,HOU,Maryland,College/University,77419,1610612745,Houston Rockets,COL
